of hosts,hosts,the truth,
0.000000,0.019615,0.019615,
0.000000,0.019597,0.019597,
0.000000,0.019586,0.019586,
0.000000,0.019580,0.019580,
0.000000,0.019568,0.019568,
0.000000,0.019564,0.019564,
0.000000,0.019549,0.019549,
0.000000,0.019537,0.019537,
0.000000,0.019522,0.019522,
0.000000,0.019514,0.019514,
0.000000,0.019502,0.019502,
0.000000,0.019485,0.019485,
0.000000,0.019472,0.019472,
0.000000,0.019469,0.019469,
0.000000,0.019456,0.019456,
0.000000,0.019446,0.019446,
0.000000,0.019437,0.019437,
0.000000,0.019418,0.019418,
0.000000,0.019413,0.019413,
0.000000,0.019400,0.019400,
0.000000,0.019395,0.019395,
0.000000,0.019388,0.019388,
0.000000,0.019375,0.019375,
0.000000,0.019369,0.019369,
0.000000,0.019360,0.019360,
0.000000,0.019349,0.019349,
0.000000,0.019340,0.019340,
0.000000,0.019331,0.019331,
0.000000,0.019320,0.019320,
0.000000,0.019305,0.019305,
0.000000,0.019295,0.019295,
0.000000,0.019282,0.019282,
0.000000,0.019273,0.019273,
0.000000,0.019261,0.019261,
0.000000,0.019251,0.019251,
0.000000,0.019235,0.019235,
0.000000,0.019229,0.019229,
0.000000,0.019218,0.019218,
0.000000,0.019212,0.019212,
0.000000,0.019200,0.019200,
0.000000,0.019189,0.019189,
0.000000,0.019180,0.019180,
0.000000,0.019165,0.019165,
0.000000,0.019149,0.019149,
0.000000,0.019138,0.019138,
0.000000,0.019131,0.019131,
0.000000,0.019120,0.019120,
0.000000,0.019112,0.019112,
0.000000,0.019106,0.019106,
0.000000,0.019096,0.019096,
0.000000,0.019086,0.019086,
0.000000,0.019075,0.019075,
0.000000,0.019067,0.019067,
0.000000,0.019055,0.019055,
0.000000,0.019045,0.019045,
0.000000,0.019037,0.019037,
0.000000,0.019027,0.019027,
0.000000,0.019012,0.019012,
0.000000,0.019003,0.019003,
0.000000,0.018994,0.018994,
0.000000,0.018980,0.018980,
0.000000,0.018966,0.018966,
0.000000,0.018959,0.018959,
0.000000,0.018953,0.018953,
0.000000,0.018937,0.018937,
0.000000,0.018929,0.018929,
0.000000,0.018917,0.018917,
0.000000,0.018909,0.018909,
0.000000,0.018898,0.018898,
0.000000,0.018889,0.018889,
0.000000,0.018882,0.018882,
0.000000,0.018872,0.018872,
0.000000,0.018857,0.018857,
0.000000,0.018853,0.018853,
0.000000,0.018851,0.018851,
0.000000,0.018843,0.018843,
0.000000,0.018840,0.018840,
0.000000,0.018827,0.018827,
0.000000,0.018813,0.018813,
0.000000,0.018808,0.018808,
0.000000,0.018798,0.018798,
0.000000,0.018796,0.018796,
0.000000,0.018792,0.018792,
0.000000,0.018777,0.018777,
0.000000,0.018765,0.018765,
0.000000,0.018758,0.018758,
0.000000,0.018756,0.018756,
0.000000,0.018754,0.018754,
0.000000,0.018753,0.018753,
0.000000,0.018750,0.018750,
0.000000,0.018738,0.018738,
0.000000,0.018727,0.018727,
0.000000,0.018719,0.018719,
0.000000,0.018709,0.018709,
0.000000,0.018703,0.018703,
0.000000,0.018694,0.018694,
0.000000,0.018688,0.018688,
0.000000,0.018673,0.018673,
0.000000,0.018662,0.018662,
0.000000,0.018656,0.018656,
0.000000,0.018652,0.018652,
0.000000,0.018645,0.018645,
0.000000,0.018636,0.018636,
0.000000,0.018625,0.018625,
0.000000,0.018617,0.018617,
0.000000,0.018604,0.018604,
0.000000,0.018597,0.018597,
0.000000,0.018584,0.018584,
0.000000,0.018577,0.018577,
0.000000,0.018570,0.018570,
0.000000,0.018565,0.018565,
0.000000,0.018559,0.018559,
0.000000,0.018550,0.018550,
0.000000,0.018542,0.018542,
0.000000,0.018537,0.018537,
0.000000,0.018528,0.018528,
0.000000,0.018523,0.018523,
0.000000,0.018515,0.018515,
0.000000,0.018503,0.018503,
0.000000,0.018495,0.018495,
0.000000,0.018488,0.018488,
0.000000,0.018474,0.018474,
0.000000,0.018470,0.018470,
0.000000,0.018466,0.018466,
0.000000,0.018462,0.018462,
0.000000,0.018453,0.018453,
0.000000,0.018445,0.018445,
0.000000,0.018433,0.018433,
0.000000,0.018415,0.018415,
0.000000,0.018407,0.018407,
0.000000,0.018400,0.018400,
0.000000,0.018391,0.018391,
0.000000,0.018381,0.018381,
0.000000,0.018373,0.018373,
0.000000,0.018363,0.018363,
0.000000,0.018350,0.018350,
0.000000,0.018340,0.018340,
0.000000,0.018333,0.018333,
0.000000,0.018322,0.018322,
0.000000,0.018315,0.018315,
0.000000,0.018300,0.018300,
0.000000,0.018289,0.018289,
0.000000,0.018279,0.018279,
0.000000,0.018269,0.018269,
0.000000,0.018252,0.018252,
0.000000,0.018241,0.018241,
0.000000,0.018228,0.018228,
0.000000,0.018223,0.018223,
0.000000,0.018216,0.018216,
0.000000,0.018206,0.018206,
0.000000,0.018198,0.018198,
0.000000,0.018190,0.018190,
0.000000,0.018183,0.018183,
0.000000,0.018181,0.018181,
0.000000,0.018177,0.018177,
0.000000,0.018172,0.018172,
0.000000,0.018166,0.018166,
0.000000,0.018163,0.018163,
0.000000,0.018156,0.018156,
0.000000,0.018148,0.018148,
0.000000,0.018139,0.018139,
0.000000,0.018131,0.018131,
0.000000,0.018120,0.018120,
0.000000,0.018115,0.018115,
0.000000,0.018107,0.018107,
0.000000,0.018098,0.018098,
0.000000,0.018088,0.018088,
0.000000,0.018082,0.018082,
0.000000,0.018074,0.018074,
0.000000,0.018071,0.018071,
0.000000,0.018065,0.018065,
0.000000,0.018056,0.018056,
0.000000,0.018052,0.018052,
0.000000,0.018045,0.018045,
0.000000,0.018039,0.018039,
0.000000,0.018031,0.018031,
0.000000,0.018026,0.018026,
0.000000,0.018012,0.018012,
0.000000,0.018001,0.018001,
0.000000,0.017990,0.017990,
0.000000,0.017987,0.017987,
0.000000,0.017973,0.017973,
0.000000,0.017960,0.017960,
0.000000,0.017955,0.017955,
0.000000,0.017948,0.017948,
0.000000,0.017939,0.017939,
0.000000,0.017931,0.017931,
0.000000,0.017923,0.017923,
0.000000,0.017914,0.017914,
0.000000,0.017903,0.017903,
0.000000,0.017894,0.017894,
0.000000,0.017885,0.017885,
0.000000,0.017879,0.017879,
0.000000,0.017869,0.017869,
0.000000,0.017863,0.017863,
0.000000,0.017854,0.017854,
0.000000,0.017848,0.017848,
0.000000,0.017834,0.017834,
0.000000,0.017830,0.017830,
0.000000,0.017821,0.017821,
0.000000,0.017813,0.017813,
0.000000,0.017806,0.017806,
0.000000,0.017794,0.017794,
0.000000,0.017783,0.017783,
0.000000,0.017776,0.017776,
0.000000,0.017769,0.017769,
0.000000,0.017759,0.017759,
0.000000,0.017750,0.017750,
0.000000,0.017745,0.017745,
0.000000,0.017734,0.017734,
0.000000,0.017727,0.017727,
0.000000,0.017715,0.017715,
0.000000,0.017709,0.017709,
0.000000,0.017698,0.017698,
0.000000,0.017693,0.017693,
0.000000,0.017683,0.017683,
0.000000,0.017675,0.017675,
0.000000,0.017667,0.017667,
0.000000,0.017664,0.017664,
0.000000,0.017656,0.017656,
0.000000,0.017651,0.017651,
0.000000,0.017647,0.017647,
0.000000,0.017644,0.017644,
0.000000,0.017640,0.017640,
0.000000,0.017636,0.017636,
0.000000,0.017632,0.017632,
0.000000,0.017623,0.017623,
0.000000,0.017612,0.017612,
0.000000,0.017604,0.017604,
0.000000,0.017592,0.017592,
0.000000,0.017588,0.017588,
0.000000,0.017581,0.017581,
0.000000,0.017576,0.017576,
0.000000,0.017571,0.017571,
0.000000,0.017562,0.017562,
0.000000,0.017555,0.017555,
0.000000,0.017546,0.017546,
0.000000,0.017535,0.017535,
0.000000,0.017527,0.017527,
0.000000,0.017513,0.017513,
0.000000,0.017503,0.017503,
0.000000,0.017498,0.017498,
0.000000,0.017490,0.017490,
0.000000,0.017482,0.017482,
0.000000,0.017477,0.017477,
0.000000,0.017470,0.017470,
0.000000,0.017462,0.017462,
0.000000,0.017459,0.017459,
0.000000,0.017449,0.017449,
0.000000,0.017439,0.017439,
0.000000,0.017426,0.017426,
0.000000,0.017421,0.017421,
0.000000,0.017408,0.017408,
0.000000,0.017402,0.017402,
0.000000,0.017395,0.017395,
0.000000,0.017391,0.017391,
0.000000,0.017387,0.017387,
0.000000,0.017382,0.017382,
0.000000,0.017374,0.017374,
0.000000,0.017365,0.017365,
0.000000,0.017359,0.017359,
0.000000,0.017348,0.017348,
0.000000,0.017336,0.017336,
0.000000,0.017330,0.017330,
0.000000,0.017324,0.017324,
0.000000,0.017315,0.017315,
0.000000,0.017308,0.017308,
0.000000,0.017298,0.017298,
0.000000,0.017291,0.017291,
0.000000,0.017284,0.017284,
0.000000,0.017270,0.017270,
0.000000,0.017264,0.017264,
0.000000,0.017260,0.017260,
0.000000,0.017253,0.017253,
0.000000,0.017246,0.017246,
0.000000,0.017241,0.017241,
0.000000,0.017232,0.017232,
0.000000,0.017227,0.017227,
0.000000,0.017222,0.017222,
0.000000,0.017218,0.017218,
0.000000,0.017213,0.017213,
0.000000,0.017203,0.017203,
0.000000,0.017196,0.017196,
0.000000,0.017190,0.017190,
0.000000,0.017181,0.017181,
0.000000,0.017177,0.017177,
0.000000,0.017169,0.017169,
0.000000,0.017163,0.017163,
0.000000,0.017156,0.017156,
0.000000,0.017148,0.017148,
0.000000,0.017136,0.017136,
0.000000,0.017131,0.017131,
0.000000,0.017121,0.017121,
0.000000,0.017114,0.017114,
0.000000,0.017104,0.017104,
0.000000,0.017095,0.017095,
0.000000,0.017087,0.017087,
0.000000,0.017078,0.017078,
0.000000,0.017070,0.017070,
0.000000,0.017063,0.017063,
0.000000,0.017058,0.017058,
0.000000,0.017051,0.017051,
0.000000,0.017046,0.017046,
0.000000,0.017036,0.017036,
0.000000,0.017029,0.017029,
0.000000,0.017018,0.017018,
0.000000,0.017011,0.017011,
0.000000,0.017007,0.017007,
0.000000,0.017001,0.017001,
0.000000,0.016996,0.016996,
0.000000,0.016986,0.016986,
0.000000,0.016979,0.016979,
0.000000,0.016970,0.016970,
0.000000,0.016963,0.016963,
0.000000,0.016955,0.016955,
0.000000,0.016942,0.016942,
0.000000,0.016931,0.016931,
0.000000,0.016926,0.016926,
0.000000,0.016916,0.016916,
0.000000,0.016902,0.016902,
0.000000,0.016898,0.016898,
0.000000,0.016891,0.016891,
0.000000,0.016886,0.016886,
0.000000,0.016876,0.016876,
0.000000,0.016871,0.016871,
0.000000,0.016864,0.016864,
0.000000,0.016853,0.016853,
0.000000,0.016842,0.016842,
0.000000,0.016840,0.016840,
0.000000,0.016834,0.016834,
0.000000,0.016822,0.016822,
0.000000,0.016816,0.016816,
0.000000,0.016807,0.016807,
0.000000,0.016804,0.016804,
0.000000,0.016801,0.016801,
0.000000,0.016795,0.016795,
0.000000,0.016784,0.016784,
0.000000,0.016779,0.016779,
0.000000,0.016773,0.016773,
0.000000,0.016766,0.016766,
0.000000,0.016759,0.016759,
0.000000,0.016749,0.016749,
0.000000,0.016739,0.016739,
0.000000,0.016727,0.016727,
0.000000,0.016717,0.016717,
0.000000,0.016705,0.016705,
0.000000,0.016701,0.016701,
0.000000,0.016689,0.016689,
0.000000,0.016681,0.016681,
0.000000,0.016675,0.016675,
0.000000,0.016666,0.016666,
0.000000,0.016659,0.016659,
0.000000,0.016652,0.016652,
0.000000,0.016640,0.016640,
0.000000,0.016633,0.016633,
0.000000,0.016625,0.016625,
0.000000,0.016616,0.016616,
0.000000,0.016610,0.016610,
0.000000,0.016595,0.016595,
0.000000,0.016586,0.016586,
0.000000,0.016580,0.016580,
0.000000,0.016574,0.016574,
0.000000,0.016568,0.016568,
0.000000,0.016559,0.016559,
0.000000,0.016554,0.016554,
0.000000,0.016550,0.016550,
0.000000,0.016547,0.016547,
0.000000,0.016537,0.016537,
0.000000,0.016529,0.016529,
0.000000,0.016524,0.016524,
0.000000,0.016515,0.016515,
0.000000,0.016505,0.016505,
0.000000,0.016498,0.016498,
0.000000,0.016492,0.016492,
0.000000,0.016487,0.016487,
0.000000,0.016480,0.016480,
0.000000,0.016471,0.016471,
0.000000,0.016465,0.016465,
0.000000,0.016449,0.016449,
0.000000,0.016434,0.016434,
0.000000,0.016421,0.016421,
0.000000,0.016414,0.016414,
0.000000,0.016406,0.016406,
0.000000,0.016397,0.016397,
0.000000,0.016389,0.016389,
0.000000,0.016377,0.016377,
0.000000,0.016364,0.016364,
0.000000,0.016358,0.016358,
0.000000,0.016350,0.016350,
0.000000,0.016345,0.016345,
0.000000,0.016337,0.016337,
0.000000,0.016330,0.016330,
0.000000,0.016321,0.016321,
0.000000,0.016314,0.016314,
0.000000,0.016304,0.016304,
0.000000,0.016297,0.016297,
0.000000,0.016291,0.016291,
0.000000,0.016287,0.016287,
0.000000,0.016278,0.016278,
0.000000,0.016267,0.016267,
0.000000,0.016259,0.016259,
0.000000,0.016254,0.016254,
0.000000,0.016246,0.016246,
0.000000,0.016242,0.016242,
0.000000,0.016234,0.016234,
0.000000,0.016229,0.016229,
0.000000,0.016220,0.016220,
0.000000,0.016212,0.016212,
0.000000,0.016201,0.016201,
0.000000,0.016197,0.016197,
0.000000,0.016189,0.016189,
0.000000,0.016184,0.016184,
0.000000,0.016178,0.016178,
0.000000,0.016172,0.016172,
0.000000,0.016161,0.016161,
0.000000,0.016159,0.016159,
0.000000,0.016148,0.016148,
0.000000,0.016138,0.016138,
0.000000,0.016133,0.016133,
0.000000,0.016124,0.016124,
0.000000,0.016112,0.016112,
0.000000,0.016111,0.016111,
0.000000,0.016101,0.016101,
0.000000,0.016098,0.016098,
0.000000,0.016088,0.016088,
0.000000,0.016079,0.016079,
0.000000,0.016078,0.016078,
0.000000,0.016069,0.016069,
0.000000,0.016064,0.016064,
0.000000,0.016057,0.016057,
0.000000,0.016053,0.016053,
0.000000,0.016049,0.016049,
0.000000,0.016044,0.016044,
0.000000,0.016040,0.016040,
0.000000,0.016035,0.016035,
0.000000,0.016029,0.016029,
0.000000,0.016021,0.016021,
0.000000,0.016015,0.016015,
0.000000,0.016008,0.016008,
0.000000,0.016003,0.016003,
0.000000,0.015994,0.015994,
0.000000,0.015986,0.015986,
0.000000,0.015982,0.015982,
0.000000,0.015980,0.015980,
0.000000,0.015975,0.015975,
0.000000,0.015969,0.015969,
0.000000,0.015965,0.015965,
0.000000,0.015960,0.015960,
0.000000,0.015949,0.015949,
0.000000,0.015943,0.015943,
0.000000,0.015938,0.015938,
0.000000,0.015934,0.015934,
0.000000,0.015928,0.015928,
0.000000,0.015922,0.015922,
0.000000,0.015921,0.015921,
0.000000,0.015910,0.015910,
0.000000,0.015901,0.015901,
0.000000,0.015892,0.015892,
0.000000,0.015887,0.015887,
0.000000,0.015879,0.015879,
0.000000,0.015871,0.015871,
0.000000,0.015856,0.015856,
0.000000,0.015848,0.015848,
0.000000,0.015843,0.015843,
0.000000,0.015833,0.015833,
0.000000,0.015827,0.015827,
0.000000,0.015819,0.015819,
0.000000,0.015813,0.015813,
0.000000,0.015801,0.015801,
0.000000,0.015797,0.015797,
0.000000,0.015790,0.015790,
0.000000,0.015780,0.015780,
0.000000,0.015769,0.015769,
0.000000,0.015757,0.015757,
0.000000,0.015753,0.015753,
0.000000,0.015743,0.015743,
0.000000,0.015738,0.015738,
0.000000,0.015732,0.015732,
0.000000,0.015723,0.015723,
0.000000,0.015713,0.015713,
0.000000,0.015704,0.015704,
0.000000,0.015699,0.015699,
0.000000,0.015694,0.015694,
0.000000,0.015684,0.015684,
0.000000,0.015676,0.015676,
0.000000,0.015671,0.015671,
0.000000,0.015663,0.015663,
0.000000,0.015651,0.015651,
0.000000,0.015646,0.015646,
0.000000,0.015638,0.015638,
0.000000,0.015629,0.015629,
0.000000,0.015623,0.015623,
0.000000,0.015617,0.015617,
0.000000,0.015613,0.015613,
0.000000,0.015604,0.015604,
0.000000,0.015600,0.015600,
0.000000,0.015589,0.015589,
0.000000,0.015582,0.015582,
0.000000,0.015574,0.015574,
0.000000,0.015570,0.015570,
0.000000,0.015558,0.015558,
0.000000,0.015554,0.015554,
0.000000,0.015542,0.015542,
0.000000,0.015533,0.015533,
0.000000,0.015527,0.015527,
0.000000,0.015520,0.015520,
0.000000,0.015510,0.015510,
0.000000,0.015499,0.015499,
0.000000,0.015490,0.015490,
0.000000,0.015486,0.015486,
0.000000,0.015482,0.015482,
0.000000,0.015471,0.015471,
0.000000,0.015464,0.015464,
0.000000,0.015461,0.015461,
0.000000,0.015451,0.015451,
0.000000,0.015447,0.015447,
0.000000,0.015442,0.015442,
0.000000,0.015434,0.015434,
0.000000,0.015429,0.015429,
0.000000,0.015421,0.015421,
0.000000,0.015415,0.015415,
0.000000,0.015408,0.015408,
0.000000,0.015399,0.015399,
0.000000,0.015394,0.015394,
0.000000,0.015388,0.015388,
0.000000,0.015379,0.015379,
0.000000,0.015376,0.015376,
0.000000,0.015366,0.015366,
0.000000,0.015352,0.015352,
0.000000,0.015345,0.015345,
0.000000,0.015338,0.015338,
0.000000,0.015335,0.015335,
0.000000,0.015330,0.015330,
0.000000,0.015322,0.015322,
0.000000,0.015316,0.015316,
0.000000,0.015314,0.015314,
0.000000,0.015305,0.015305,
0.000000,0.015301,0.015301,
0.000000,0.015291,0.015291,
0.000000,0.015286,0.015286,
0.000000,0.015281,0.015281,
0.000000,0.015277,0.015277,
0.000000,0.015269,0.015269,
0.000000,0.015263,0.015263,
0.000000,0.015256,0.015256,
0.000000,0.015249,0.015249,
0.000000,0.015242,0.015242,
0.000000,0.015231,0.015231,
0.000000,0.015225,0.015225,
0.000000,0.015220,0.015220,
0.000000,0.015214,0.015214,
0.000000,0.015211,0.015211,
0.000000,0.015202,0.015202,
0.000000,0.015194,0.015194,
0.000000,0.015187,0.015187,
0.000000,0.015179,0.015179,
0.000000,0.015177,0.015177,
0.000000,0.015172,0.015172,
0.000000,0.015165,0.015165,
0.000000,0.015162,0.015162,
0.000000,0.015159,0.015159,
0.000000,0.015156,0.015156,
0.000000,0.015152,0.015152,
0.000000,0.015149,0.015149,
0.000000,0.015144,0.015144,
0.000000,0.015141,0.015141,
0.000000,0.015138,0.015138,
0.000000,0.015134,0.015134,
0.000000,0.015127,0.015127,
0.000000,0.015123,0.015123,
0.000000,0.015119,0.015119,
0.000000,0.015115,0.015115,
0.000000,0.015108,0.015108,
0.000000,0.015105,0.015105,
0.000000,0.015095,0.015095,
0.000000,0.015086,0.015086,
0.000000,0.015080,0.015080,
0.000000,0.015073,0.015073,
0.000000,0.015065,0.015065,
0.000000,0.015062,0.015062,
0.000000,0.015058,0.015058,
0.000000,0.015054,0.015054,
0.000000,0.015045,0.015045,
0.000000,0.015038,0.015038,
0.000000,0.015033,0.015033,
0.000000,0.015030,0.015030,
0.000000,0.015025,0.015025,
0.000000,0.015020,0.015020,
0.000000,0.015007,0.015007,
0.000000,0.014998,0.014998,
0.000000,0.014990,0.014990,
0.000000,0.014982,0.014982,
0.000000,0.014977,0.014977,
0.000000,0.014971,0.014971,
0.000000,0.014963,0.014963,
0.000000,0.014959,0.014959,
0.000000,0.014951,0.014951,
0.000000,0.014946,0.014946,
0.000000,0.014941,0.014941,
0.000000,0.014934,0.014934,
0.000000,0.014926,0.014926,
0.000000,0.014922,0.014922,
0.000000,0.014918,0.014918,
0.000000,0.014912,0.014912,
0.000000,0.014910,0.014910,
0.000000,0.014903,0.014903,
0.000000,0.014899,0.014899,
0.000000,0.014894,0.014894,
0.000000,0.014892,0.014892,
0.000000,0.014888,0.014888,
0.000000,0.014883,0.014883,
0.000000,0.014880,0.014880,
0.000000,0.014873,0.014873,
0.000000,0.014869,0.014869,
0.000000,0.014865,0.014865,
0.000000,0.014863,0.014863,
0.000000,0.014860,0.014860,
0.000000,0.014854,0.014854,
0.000000,0.014850,0.014850,
0.000000,0.014846,0.014846,
0.000000,0.014840,0.014840,
0.000000,0.014836,0.014836,
0.000000,0.014831,0.014831,
0.000000,0.014826,0.014826,
0.000000,0.014819,0.014819,
0.000000,0.014815,0.014815,
0.000000,0.014809,0.014809,
0.000000,0.014801,0.014801,
0.000000,0.014796,0.014796,
0.000000,0.014789,0.014789,
0.000000,0.014786,0.014786,
0.000000,0.014782,0.014782,
0.000000,0.014776,0.014776,
0.000000,0.014771,0.014771,
0.000000,0.014764,0.014764,
0.000000,0.014756,0.014756,
0.000000,0.014750,0.014750,
0.000000,0.014747,0.014747,
0.000000,0.014742,0.014742,
0.000000,0.014736,0.014736,
0.000000,0.014733,0.014733,
0.000000,0.014729,0.014729,
0.000000,0.014723,0.014723,
0.000000,0.014717,0.014717,
0.000000,0.014710,0.014710,
0.000000,0.014701,0.014701,
0.000000,0.014698,0.014698,
0.000000,0.014690,0.014690,
0.000000,0.014686,0.014686,
0.000000,0.014683,0.014683,
0.000000,0.014680,0.014680,
0.000000,0.014671,0.014671,
0.000000,0.014664,0.014664,
0.000000,0.014656,0.014656,
0.000000,0.014654,0.014654,
0.000000,0.014649,0.014649,
0.000000,0.014642,0.014642,
0.000000,0.014637,0.014637,
0.000000,0.014630,0.014630,
0.000000,0.014626,0.014626,
0.000000,0.014621,0.014621,
0.000000,0.014619,0.014619,
0.000000,0.014613,0.014613,
0.000000,0.014606,0.014606,
0.000000,0.014602,0.014602,
0.000000,0.014597,0.014597,
0.000000,0.014591,0.014591,
0.000000,0.014585,0.014585,
0.000000,0.014583,0.014583,
0.000000,0.014579,0.014579,
0.000000,0.014573,0.014573,
0.000000,0.014571,0.014571,
0.000000,0.014563,0.014563,
0.000000,0.014553,0.014553,
0.000000,0.014548,0.014548,
0.000000,0.014545,0.014545,
0.000000,0.014536,0.014536,
0.000000,0.014532,0.014532,
0.000000,0.014525,0.014525,
0.000000,0.014516,0.014516,
0.000000,0.014510,0.014510,
0.000000,0.014501,0.014501,
0.000000,0.014494,0.014494,
0.000000,0.014489,0.014489,
0.000000,0.014486,0.014486,
0.000000,0.014479,0.014479,
0.000000,0.014473,0.014473,
0.000000,0.014466,0.014466,
0.000000,0.014463,0.014463,
0.000000,0.014455,0.014455,
0.000000,0.014451,0.014451,
0.000000,0.014444,0.014444,
0.000000,0.014439,0.014439,
0.000000,0.014433,0.014433,
0.000000,0.014428,0.014428,
0.000000,0.014424,0.014424,
0.000000,0.014418,0.014418,
0.000000,0.014416,0.014416,
0.000000,0.014414,0.014414,
0.000000,0.014409,0.014409,
0.000000,0.014402,0.014402,
0.000000,0.014399,0.014399,
0.000000,0.014394,0.014394,
0.000000,0.014390,0.014390,
0.000000,0.014385,0.014385,
0.000000,0.014379,0.014379,
0.000000,0.014371,0.014371,
0.000000,0.014361,0.014361,
0.000000,0.014359,0.014359,
0.000000,0.014353,0.014353,
0.000000,0.014349,0.014349,
0.000000,0.014343,0.014343,
0.000000,0.014338,0.014338,
0.000000,0.014335,0.014335,
0.000000,0.014331,0.014331,
0.000000,0.014327,0.014327,
0.000000,0.014321,0.014321,
0.000000,0.014317,0.014317,
0.000000,0.014310,0.014310,
0.000000,0.014305,0.014305,
0.000000,0.014301,0.014301,
0.000000,0.014298,0.014298,
0.000000,0.014296,0.014296,
0.000000,0.014291,0.014291,
0.000000,0.014287,0.014287,
0.000000,0.014283,0.014283,
0.000000,0.014275,0.014275,
0.000000,0.014269,0.014269,
0.000000,0.014266,0.014266,
0.000000,0.014260,0.014260,
0.000000,0.014259,0.014259,
0.000000,0.014255,0.014255,
0.000000,0.014251,0.014251,
0.000000,0.014244,0.014244,
0.000000,0.014239,0.014239,
0.000000,0.014234,0.014234,
0.000000,0.014230,0.014230,
0.000000,0.014227,0.014227,
0.000000,0.014221,0.014221,
0.000000,0.014215,0.014215,
0.000000,0.014213,0.014213,
0.000000,0.014208,0.014208,
0.000000,0.014203,0.014203,
0.000000,0.014201,0.014201,
0.000000,0.014194,0.014194,
0.000000,0.014192,0.014192,
0.000000,0.014186,0.014186,
0.000000,0.014181,0.014181,
0.000000,0.014176,0.014176,
0.000000,0.014171,0.014171,
0.000000,0.014165,0.014165,
0.000000,0.014161,0.014161,
0.000000,0.014157,0.014157,
0.000000,0.014153,0.014153,
0.000000,0.014150,0.014150,
0.000000,0.014147,0.014147,
0.000000,0.014145,0.014145,
0.000000,0.014143,0.014143,
0.000000,0.014136,0.014136,
0.000000,0.014131,0.014131,
0.000000,0.014129,0.014129,
0.000000,0.014124,0.014124,
0.000000,0.014119,0.014119,
0.000000,0.014115,0.014115,
0.000000,0.014110,0.014110,
0.000000,0.014105,0.014105,
0.000000,0.014101,0.014101,
0.000000,0.014095,0.014095,
0.000000,0.014092,0.014092,
0.000000,0.014084,0.014084,
0.000000,0.014077,0.014077,
0.000000,0.014072,0.014072,
0.000000,0.014064,0.014064,
0.000000,0.014062,0.014062,
0.000000,0.014057,0.014057,
0.000000,0.014052,0.014052,
0.000000,0.014044,0.014044,
0.000000,0.014039,0.014039,
0.000000,0.014033,0.014033,
0.000000,0.014026,0.014026,
0.000000,0.014018,0.014018,
0.000000,0.014013,0.014013,
0.000000,0.014006,0.014006,
0.000000,0.014001,0.014001,
0.000000,0.013992,0.013992,
0.000000,0.013986,0.013986,
0.000000,0.013975,0.013975,
0.000000,0.013969,0.013969,
0.000000,0.013963,0.013963,
0.000000,0.013959,0.013959,
0.000000,0.013956,0.013956,
0.000000,0.013952,0.013952,
0.000000,0.013946,0.013946,
0.000000,0.013940,0.013940,
0.000000,0.013934,0.013934,
0.000000,0.013927,0.013927,
0.000000,0.013922,0.013922,
0.000000,0.013915,0.013915,
0.000000,0.013907,0.013907,
0.000000,0.013904,0.013904,
0.000000,0.013897,0.013897,
0.000000,0.013891,0.013891,
0.000000,0.013883,0.013883,
0.000000,0.013877,0.013877,
0.000000,0.013871,0.013871,
0.000000,0.013864,0.013864,
0.000000,0.013859,0.013859,
0.000000,0.013856,0.013856,
0.000000,0.013849,0.013849,
0.000000,0.013840,0.013840,
0.000000,0.013834,0.013834,
0.000000,0.013830,0.013830,
0.000000,0.013827,0.013827,
0.000000,0.013820,0.013820,
0.000000,0.013814,0.013814,
0.000000,0.013809,0.013809,
0.000000,0.013803,0.013803,
0.000000,0.013799,0.013799,
0.000000,0.013798,0.013798,
0.000000,0.013791,0.013791,
0.000000,0.013784,0.013784,
0.000000,0.013777,0.013777,
0.000000,0.013773,0.013773,
0.000000,0.013768,0.013768,
0.000000,0.013757,0.013757,
0.000000,0.013751,0.013751,
0.000000,0.013745,0.013745,
0.000000,0.013740,0.013740,
0.000000,0.013736,0.013736,
0.000000,0.013729,0.013729,
0.000000,0.013720,0.013720,
0.000000,0.013714,0.013714,
0.000000,0.013709,0.013709,
0.000000,0.013706,0.013706,
0.000000,0.013701,0.013701,
0.000000,0.013691,0.013691,
0.000000,0.013688,0.013688,
0.000000,0.013681,0.013681,
0.000000,0.013676,0.013676,
0.000000,0.013670,0.013670,
0.000000,0.013665,0.013665,
0.000000,0.013660,0.013660,
0.000000,0.013652,0.013652,
0.000000,0.013645,0.013645,
0.000000,0.013638,0.013638,
0.000000,0.013632,0.013632,
0.000000,0.013627,0.013627,
0.000000,0.013620,0.013620,
0.000000,0.013610,0.013610,
0.000000,0.013607,0.013607,
0.000000,0.013602,0.013602,
0.000000,0.013594,0.013594,
0.000000,0.013582,0.013582,
0.000000,0.013576,0.013576,
0.000000,0.013568,0.013568,
0.000000,0.013561,0.013561,
0.000000,0.013553,0.013553,
0.000000,0.013548,0.013548,
0.000000,0.013540,0.013540,
0.000000,0.013532,0.013532,
0.000000,0.013526,0.013526,
0.000000,0.013519,0.013519,
0.000000,0.013512,0.013512,
0.000000,0.013502,0.013502,
0.000000,0.013495,0.013495,
0.000000,0.013488,0.013488,
0.000000,0.013486,0.013486,
0.000000,0.013477,0.013477,
0.000000,0.013468,0.013468,
0.000000,0.013461,0.013461,
0.000000,0.013452,0.013452,
0.000000,0.013450,0.013450,
0.000000,0.013449,0.013449,
0.000000,0.013442,0.013442,
